,epoch,train_loss,train_acc,lr_0,lr_1,lr,sub_epoch_reg_loss
0,0.0,4.197660446166992,0.0,2e-05,2e-05,2e-05,0.0041022221557796
1,0.11363636363636363,4.0441671867708004,0.028409090909090908,0.00021999999999999998,0.00021999999999999998,0.00021999999999999998,0.004098234698176384
2,0.22727272727272727,3.951799884318233,0.023809523809523808,0.00042,0.00042,0.00042,0.004089482594281435
3,0.3409090909090909,3.957989796029091,0.018145161290322582,0.00062,0.00062,0.00062,0.004079303704202175
4,0.45454545454545453,3.9672471266378113,0.01676829268292683,0.00082,0.00082,0.00082,0.004065774381160736
5,0.5681818181818182,3.944034492152868,0.015931372549019607,0.00102,0.00102,0.00102,0.004057709127664566
6,0.6818181818181818,3.918297893263722,0.0194672131147541,0.00122,0.00122,0.00122,0.004045136272907257
7,0.7954545454545454,3.8981991669081646,0.02112676056338028,0.0014200000000000003,0.0014200000000000003,0.0014200000000000003,0.0040323371067643166
8,0.9090909090909091,3.827558530463802,0.020833333333333332,0.0016200000000000001,0.0016200000000000001,0.0016200000000000001,0.004036568570882082
9,1.0,3.643256187438965,0.0,0.00178,0.00178,0.00178,0.00408438453450799
10,1.1136363636363635,3.6971130933424847,0.056818181818181816,0.00198,0.00198,0.00198,0.004148921929299831
11,1.2272727272727273,3.718236657525426,0.05952380952380952,0.001999985103159396,0.001999985103159396,0.001999985103159396,0.004186663776636124
12,1.3409090909090908,3.692891273134115,0.0625,0.001999933608477739,0.001999933608477739,0.001999933608477739,0.004294338170439005
13,1.4545454545454546,3.6622169797441413,0.06402439024390244,0.001999845333937058,0.001999845333937058,0.001999845333937058,0.00439612427726388
14,1.5681818181818183,3.6634390780882824,0.058823529411764705,0.001999720282784293,0.001999720282784293,0.001999720282784293,0.004507970996201038
15,1.6818181818181817,3.6138917510483037,0.05737704918032787,0.0019995584596191143,0.0019995584596191143,0.0019995584596191143,0.004616167861968279
16,1.7954545454545454,3.716542767682797,0.05369718309859155,0.00199935987039375,0.00199935987039375,0.00199935987039375,0.004749255254864693
17,1.9090909090909092,3.6526932225017923,0.05246913580246913,0.0019991245224127686,0.0019991245224127686,0.0019991245224127686,0.004956421442329884
18,2.0,3.5980405807495117,0.0,0.0019989097834957796,0.0019989097834957796,0.0019989097834957796,0.004990615416318178
19,2.1136363636363638,3.556969844598384,0.0625,0.0019986082924778113,0.0019986082924778113,0.0019986082924778113,0.00516465213149786
20,2.227272727272727,3.599801144235755,0.05357142857142857,0.001998270070348991,0.001998270070348991,0.001998270070348991,0.00528552895411849
21,2.340909090909091,3.610054449921428,0.04838709677419355,0.001997895129549907,0.001997895129549907,0.001997895129549907,0.005396230611950159
22,2.4545454545454546,3.570062859998508,0.041158536585365856,0.0019974834838717443,0.0019974834838717443,0.0019974834838717443,0.005510688293725252
23,2.5681818181818183,3.5537822542617508,0.04534313725490196,0.001997035148455779,0.001997035148455779,0.001997035148455779,0.005666960496455431
24,2.6818181818181817,3.5732287800172577,0.0471311475409836,0.0019965501397928185,0.0019965501397928185,0.0019965501397928185,0.005855805706232786
25,2.7954545454545454,3.49306624173129,0.0528169014084507,0.001996028475722598,0.001996028475722598,0.001996028475722598,0.005973671097308397
26,2.909090909090909,3.452034722170964,0.05941358024691358,0.001995470175433122,0.001995470175433122,0.001995470175433122,0.00609408738091588
27,3.0,3.335637092590332,0.25,0.001994997170878321,0.001994997170878321,0.001994997170878321,0.006199834402650595
28,3.1136363636363638,3.377537365068492,0.10795454545454546,0.0019943729780489026,0.0019943729780489026,0.0019943729780489026,0.006454880814999342
29,3.227272727272727,3.373407038724111,0.07738095238095238,0.001993712209893243,0.001993712209893243,0.001993712209893243,0.006563156843185425
30,3.340909090909091,3.398945530355217,0.08266129032258064,0.0019930148907159146,0.0019930148907159146,0.0019930148907159146,0.006746521685272455
31,3.4545454545454546,3.387605842146261,0.07317073170731707,0.001992281046165922,0.001992281046165922,0.001992281046165922,0.0067888121120631695
32,3.5681818181818183,3.3021974863775463,0.07598039215686274,0.0019915107032357562,0.0019915107032357562,0.0019915107032357562,0.0069148847833275795
33,3.6818181818181817,3.386620987911177,0.07274590163934426,0.001990703890260403,0.001990703890260403,0.001990703890260403,0.007051046472042799
34,3.7954545454545454,3.237623501214628,0.0818661971830986,0.0019898606369163,0.0019898606369163,0.0019898606369163,0.007253977935761213
35,3.909090909090909,3.2872340079920774,0.08256172839506173,0.0019889809742202453,0.0019889809742202453,0.0019889809742202453,0.0074461959302425385
36,4.0,3.4308652877807617,0.0625,0.001988251051028273,0.001988251051028273,0.001988251051028273,0.00751046696677804
37,4.113636363636363,3.404329576814482,0.10227272727272728,0.0019873059339350686,0.0019873059339350686,0.0019873059339350686,0.00762678449973464
38,4.2272727272727275,3.4046820279084917,0.08333333333333333,0.001986324501457767,0.001986324501457767,0.001986324501457767,0.007654762361198664
39,4.340909090909091,3.28829662530641,0.09274193548387097,0.0019853067896957125,0.0019853067896957125,0.0019853067896957125,0.0077775390818715096
40,4.454545454545454,3.2188197084356065,0.09908536585365854,0.0019842528360826863,0.0019842528360826863,0.0019842528360826863,0.00785969290882349
41,4.568181818181818,3.292684144993328,0.10784313725490197,0.001983162679385527,0.001983162679385527,0.001983162679385527,0.007989141158759594
42,4.681818181818182,3.312723386920173,0.10245901639344263,0.001982036359702707,0.001982036359702707,0.001982036359702707,0.00818639900535345
43,4.795454545454545,3.3226778200778555,0.10475352112676056,0.001980873918462855,0.001980873918462855,0.001980873918462855,0.008324645459651947
44,4.909090909090909,3.257652591404171,0.10648148148148148,0.0019796753984232356,0.0019796753984232356,0.0019796753984232356,0.008394665084779263
45,5.0,3.477449417114258,0.1875,0.0019786906352358253,0.0019786906352358253,0.0019786906352358253,0.008441305719316006
46,5.113636363636363,3.3147635877523807,0.09659090909090909,0.0019774272853398736,0.0019774272853398736,0.0019774272853398736,0.008478933945298195
47,5.2272727272727275,3.3329950544693894,0.09523809523809523,0.0019761279834192517,0.0019761279834192517,0.0019761279834192517,0.008511119522154331
48,5.340909090909091,3.255806266415579,0.0967741935483871,0.001974792777265273,0.001974792777265273,0.001974792777265273,0.008617240935564041
49,5.454545454545454,3.1052810559184785,0.10975609756097561,0.001973421715989893,0.001973421715989893,0.001973421715989893,0.008889954537153244
50,5.568181818181818,3.1759675616627776,0.10784313725490197,0.0019720148500239005,0.0019720148500239005,0.0019720148500239005,0.00909695029258728
51,5.681818181818182,3.213868609239427,0.11372950819672131,0.001970572231115062,0.001970572231115062,0.001970572231115062,0.009304859675467014
52,5.795454545454545,3.2406918443821535,0.11267605633802817,0.0019690939123262214,0.0019690939123262214,0.0019690939123262214,0.009368915110826492
53,5.909090909090909,3.1344094574589674,0.11419753086419752,0.001967579948033345,0.001967579948033345,0.001967579948033345,0.0095223905518651
54,6.0,2.934706449508667,0.125,0.0019663431492138615,0.0019663431492138615,0.0019663431492138615,0.009602435864508152
55,6.113636363636363,3.004302830201079,0.125,0.0019647651642249577,0.0019647651642249577,0.0019647651642249577,0.00981053989380598
56,6.2272727272727275,2.9383506857176283,0.15773809523809523,0.001963151692953334,0.001963151692953334,0.001963151692953334,0.009893056936562061
57,6.340909090909091,3.150346586916739,0.1431451612903226,0.0019615027947461764,0.0019615027947461764,0.0019615027947461764,0.00999310053884983
58,6.454545454545454,3.108662661808165,0.13719512195121952,0.0019598185302537553,0.0019598185302537553,0.0019598185302537553,0.010072867386043072
59,6.568181818181818,3.024056400948592,0.1323529411764706,0.001958098961427195,0.001958098961427195,0.001958098961427195,0.01022663339972496
60,6.681818181818182,3.0670505527103606,0.13524590163934427,0.0019563441515161924,0.0019563441515161924,0.0019563441515161924,0.010414528660476208
61,6.795454545454545,3.0667390287827256,0.13468309859154928,0.0019545541650666954,0.0019545541650666954,0.0019545541650666954,0.010520301759243011
62,6.909090909090909,3.076759214375,0.13194444444444445,0.0019527290679185233,0.0019527290679185233,0.0019527290679185233,0.010651635937392712
63,7.0,3.336629867553711,0.125,0.0019512437555658253,0.0019512437555658253,0.0019512437555658253,0.010768230073153973
64,7.113636363636363,3.0552611425817626,0.19886363636363635,0.001949355629197127,0.001949355629197127,0.001949355629197127,0.010871980339288712
65,7.2272727272727275,2.8975289683931935,0.20238095238095238,0.0019474325833438656,0.0019474325833438656,0.0019474325833438656,0.011049237102270126
66,7.340909090909091,2.944978363111388,0.1774193548387097,0.0019454746887400925,0.0019454746887400925,0.0019454746887400925,0.011171659454703331
67,7.454545454545454,2.8750794998125957,0.18140243902439024,0.0019434820174016763,0.0019434820174016763,0.0019434820174016763,0.011367238126695156
68,7.568181818181818,2.9436574684486483,0.1875,0.0019414546426236544,0.0019414546426236544,0.0019414546426236544,0.011442824266850948
69,7.681818181818182,3.1069307148840943,0.18135245901639344,0.0019393926389775359,0.0019393926389775359,0.0019393926389775359,0.011438311077654362
70,7.795454545454545,2.98074070370884,0.17869718309859156,0.00193729608230856,0.00193729608230856,0.00193729608230856,0.011511891148984432
71,7.909090909090909,2.976215610577672,0.18055555555555555,0.001935165049732905,0.001935165049732905,0.001935165049732905,0.011610162444412708
72,8.0,3.0585837364196777,0.0625,0.0019334354536512746,0.0019334354536512746,0.0019334354536512746,0.011688283644616604
73,8.113636363636363,2.9861989809619667,0.1590909090909091,0.0019312425628223134,0.0019312425628223134,0.0019312425628223134,0.011789779178798199
74,8.227272727272727,2.9538454060976806,0.17559523809523808,0.0019290154187490494,0.0019290154187490494,0.0019290154187490494,0.011877445504069328
75,8.340909090909092,2.996907194874596,0.16330645161290322,0.0019267541033509666,0.0019267541033509666,0.0019267541033509666,0.011986485682427883
76,8.454545454545455,2.8829212255550103,0.17378048780487804,0.0019244586998044485,0.0019244586998044485,0.0019244586998044485,0.012125629000365734
77,8.568181818181818,2.8471407154003496,0.17034313725490197,0.0019221292925397195,0.0019221292925397195,0.0019221292925397195,0.012258472852408886
78,8.681818181818182,2.961713692132393,0.1711065573770492,0.0019197659672377388,0.0019197659672377388,0.0019197659672377388,0.012380470521748066
79,8.795454545454545,2.884844623860997,0.17341549295774647,0.0019173688108270492,0.0019173688108270492,0.0019173688108270492,0.012470612302422523
80,8.909090909090908,2.901743370237238,0.1712962962962963,0.0019149379114805796,0.0019149379114805796,0.0019149379114805796,0.012570085935294628
81,9.0,2.2788026332855225,0.4375,0.0019129689571342797,0.0019129689571342797,0.0019129689571342797,0.012609981000423431
82,9.113636363636363,2.623914076767632,0.2159090909090909,0.001910477546658816,0.001910477546658816,0.001910477546658816,0.012727292254567146
83,9.227272727272727,2.6667788460766193,0.23511904761904762,0.0019079526467241253,0.0019079526467241253,0.0019079526467241253,0.012839204631745815
84,9.340909090909092,2.784464627638433,0.22782258064516128,0.0019053943502018375,0.0019053943502018375,0.0019053943502018375,0.012859282083809376
85,9.454545454545455,2.853714865853492,0.21951219512195122,0.0019028027511919854,0.0019028027511919854,0.0019028027511919854,0.012887475080788136
86,9.568181818181818,2.847547842725557,0.20465686274509803,0.0019001779450195438,0.0019001779450195438,0.0019001779450195438,0.012830303981900215
87,9.681818181818182,2.733281325465124,0.20491803278688525,0.0018975200282309234,0.0018975200282309234,0.0018975200282309234,0.01289572473615408
88,9.795454545454545,2.868169865796797,0.19806338028169015,0.0018948290985904203,0.0018948290985904203,0.0018948290985904203,0.012981447391211987
89,9.909090909090908,2.808114633198977,0.19675925925925927,0.0018921052550766183,0.0018921052550766183,0.0018921052550766183,0.013095038011670113
90,10.0,2.9393928050994873,0.3125,0.0018899025495633817,0.0018899025495633817,0.0018899025495633817,0.013180251233279705
91,10.113636363636363,2.687661689047871,0.23295454545454544,0.0018871197143657105,0.0018871197143657105,0.0018871197143657105,0.013257637619972229
92,10.227272727272727,2.707895482513068,0.21726190476190477,0.0018843042488636322,0.0018843042488636322,0.0018843042488636322,0.013318966142833233
93,10.340909090909092,2.69027267632005,0.21169354838709678,0.001881456256616446,0.001881456256616446,0.001881456256616446,0.01337531115859747
94,10.454545454545455,2.7816830966123867,0.21646341463414634,0.0018785758423798607,0.0018785758423798607,0.0018785758423798607,0.013407503254711628
95,10.568181818181818,2.8075578227485756,0.20710784313725492,0.0018756631121021397,0.0018756631121021397,0.0018756631121021397,0.013487309217453003
96,10.681818181818182,2.744941872309017,0.20081967213114754,0.0018727181729202048,0.0018727181729202048,0.0018727181729202048,0.01350073516368866
97,10.795454545454545,2.847231571078734,0.19278169014084506,0.0018697411331556955,0.0018697411331556955,0.0018697411331556955,0.013571170158684254
98,10.909090909090908,2.9886758797698256,0.18904320987654322,0.0018667321023109848,0.0018667321023109848,0.0018667321023109848,0.013565060682594776
99,11.0,3.14638352394104,0.1875,0.0018643019183943786,0.0018643019183943786,0.0018643019183943786,0.013482758775353432
100,11.113636363636363,2.8532165398629137,0.26704545454545453,0.0018612355833047317,0.0018612355833047317,0.0018612355833047317,0.013456624932587147
101,11.227272727272727,2.859023877278178,0.24107142857142858,0.0018581375699885786,0.0018581375699885786,0.0018581375699885786,0.013442771509289742
102,11.340909090909092,2.777981873666689,0.22782258064516128,0.0018550079923979777,0.0018550079923979777,0.0018550079923979777,0.013550437986850739
103,11.454545454545455,2.6424194113503807,0.2301829268292683,0.0018518469656459947,0.0018518469656459947,0.0018518469656459947,0.013660614378750324
104,11.568181818181818,2.7317396577420783,0.22303921568627452,0.0018486546060024667,0.0018486546060024667,0.0018486546060024667,0.013750283978879452
105,11.681818181818182,2.7139392409561833,0.21721311475409835,0.0018454310308897272,0.0018454310308897272,0.0018454310308897272,0.013849307782948017
106,11.795454545454545,2.7248594341181653,0.22095070422535212,0.0018421763588782867,0.0018421763588782867,0.0018421763588782867,0.013950725086033344
107,11.909090909090908,2.7116892803785353,0.22299382716049382,0.0018388907096824711,0.0018388907096824711,0.0018388907096824711,0.013986006379127502
108,12.0,2.7038230895996094,0.1875,0.0018362399679286092,0.0018362399679286092,0.0018362399679286092,0.014060630463063717
109,12.113636363636363,2.635551674324012,0.2215909090909091,0.0018328988651151853,0.0018328988651151853,0.0018328988651151853,0.014136696234345436
110,12.227272727272727,2.6426023438967774,0.21726190476190477,0.001829527126364955,0.001829527126364955,0.001829527126364955,0.0141349658370018
111,12.340909090909092,2.70408563578664,0.21370967741935484,0.001826124875698228,0.001826124875698228,0.001826124875698228,0.014256821945309639
112,12.454545454545455,2.7421255930130046,0.19969512195121952,0.0018226922382576123,0.0018226922382576123,0.0018226922382576123,0.014278875663876534
