,train_loss,train_acc,valid_loss,valid_acc,epoch,learning_rate,training_time
0,3.8644451173869045,0.04071428571428572,3.7101509696558903,0.029900332225913623,1,0.004,122.66081953048706
1,3.5993029583584177,0.05357142857142857,3.8652266954120837,0.053156146179401995,2,0.004,240.61045002937317
2,3.4062432917681607,0.07785714285714286,3.637389710074977,0.053156146179401995,3,0.004,355.1875219345093
3,3.2814043408090416,0.09785714285714285,3.2172921958722567,0.10299003322259136,4,0.004,469.7407898902893
4,3.1308169852603567,0.13428571428571429,3.5259186845076713,0.07641196013289037,5,0.004,584.2876214981079
5,3.0336804037744347,0.14857142857142858,3.153078468222367,0.13953488372093023,6,0.004,699.043559551239
6,2.9470552043481306,0.16642857142857143,3.251271938022814,0.13953488372093023,7,0.004,819.6381554603577
7,2.854004987261512,0.19357142857142856,3.064588371076082,0.15282392026578073,8,0.004,937.394490480423
8,2.766668027097529,0.21571428571428572,2.8252500232897306,0.2159468438538206,9,0.004,1054.6678340435028
9,2.5868713666092265,0.25142857142857145,2.730203572072481,0.23588039867109634,10,0.004,1171.996845960617
10,2.4797217398881912,0.29214285714285715,2.642163640574405,0.2823920265780731,11,0.004,1289.3242263793945
11,2.4108828604221344,0.30357142857142855,2.530493698622051,0.292358803986711,12,0.004,1406.735149860382
12,2.3045989085327494,0.32785714285714285,2.6824235476945577,0.2956810631229236,13,0.004,1523.8444249629974
13,2.2269723496653815,0.34785714285714286,2.500034156598543,0.31893687707641194,14,0.004,1641.1965734958649
14,2.189860902049325,0.355,2.342942796255413,0.3289036544850498,15,0.004,1758.5305087566376
15,2.0637596290219915,0.39357142857142857,2.3149989655143335,0.3488372093023256,16,0.004,1875.5509822368622
16,1.9864946630868046,0.41785714285714287,2.248007297515869,0.3654485049833887,17,0.004,1992.6800818443298
17,1.966251247308471,0.4342857142857143,2.387245397818716,0.31893687707641194,18,0.004,2109.7437109947205
18,1.871185671199452,0.43642857142857144,2.0817596724158838,0.4186046511627907,19,0.004,2226.7691209316254
19,1.750709119168195,0.5007142857142857,2.341452033896195,0.3554817275747508,20,0.004,2343.8139402866364
20,1.7227387821132487,0.4907142857142857,2.1968363774450204,0.40863787375415284,21,0.004,2460.934641599655
21,1.6129693734374912,0.5014285714285714,1.9573737163292735,0.4717607973421927,22,0.004,2578.440027952194
22,1.5696045891805128,0.535,2.148409040350663,0.3754152823920266,23,0.004,2695.8484818935394
23,1.5577974048527805,0.535,2.2381585334476672,0.4019933554817276,24,0.004,2813.073553085327
24,1.470273931595412,0.5664285714285714,2.135012149810791,0.4019933554817276,25,0.004,2930.3679115772247
25,1.4659636853770777,0.5642857142857143,2.22684875914925,0.38205980066445183,26,0.004,3047.5686016082764
26,1.2846211912957104,0.6028571428571429,2.1185457706451416,0.4717607973421927,27,0.004,3164.58052778244
27,1.351100686260245,0.5985714285714285,2.132906110663163,0.38870431893687707,28,0.004,3281.7025961875916
28,1.2164456261829897,0.6271428571428571,2.030332665694387,0.43853820598006643,29,0.004,3398.8240213394165
29,1.2182580801573666,0.6321428571428571,1.9288467231549715,0.49169435215946844,30,0.004,3515.8357055187225
30,1.1173780594359746,0.6592857142857143,1.9887308290130215,0.47840531561461797,31,0.004,3633.0760221481323
31,1.034148059785366,0.6814285714285714,1.9180870495344464,0.4983388704318937,32,0.004,3750.703077316284
32,0.9896607761355963,0.7014285714285714,1.8075308360551532,0.5016611295681063,33,0.004,3867.783819437027
33,0.9971982880749486,0.6978571428571428,1.8443149767423932,0.5149501661129569,34,0.004,3984.795516014099
34,0.9475844979963519,0.7157142857142857,1.8834667143068815,0.5149501661129569,35,0.004,4102.1544144153595
35,0.8723300231451337,0.7321428571428571,1.762083938247279,0.5182724252491694,36,0.004,4219.285194396973
36,0.8429028290239248,0.7435714285714285,1.7881095315280713,0.5581395348837209,37,0.004,4336.503620147705
37,0.7848247811198235,0.76,1.6651707636682611,0.5813953488372093,38,0.004,11012.975677967072
38,0.683283647860993,0.7892857142857143,1.7989209200206555,0.5116279069767442,39,0.004,11162.81655049324
39,0.686660014431585,0.7835714285714286,1.8643678269888226,0.5514950166112956,40,0.004,11281.465731859207
40,0.6190210628238592,0.8021428571428572,1.8117589605482,0.5382059800664452,41,0.004,11399.4676156044
41,0.5838555725799366,0.8207142857142857,1.860971500999049,0.5813953488372093,42,0.004,11517.69975233078
42,0.548229405656457,0.8278571428571428,1.6915972358302067,0.5813953488372093,43,0.004,11635.86178779602
43,0.5187955521343445,0.8321428571428572,1.9488532605924105,0.5614617940199336,44,0.004,11754.07791352272
44,0.4674951129338958,0.855,1.812427862694389,0.5548172757475083,45,0.004,11872.242026090622
45,0.4623801034282554,0.8607142857142858,1.7900048808047646,0.6146179401993356,46,0.004,11996.299086093903
46,0.4023639735003764,0.8792857142857143,1.9469759558376514,0.5548172757475083,47,0.004,12132.82588148117
47,0.4023360608314926,0.8728571428571429,1.9349230810215599,0.574750830564784,48,0.004,12261.557353019714
