,epoch,train_loss,train_acc,lr_0,lr_1,lr,sub_epoch_reg_loss
0,0.0,1.1752761602401733,0.25,0.00012,0.00012,0.00012,0.004578623455017805
1,0.5,1.124174068494008,0.3125,0.00132,0.00132,0.00132,0.004350075963884592
2,1.0,1.0155338048934937,0.75,0.00252,0.00252,0.00252,0.0049432190135121346
3,1.5,0.9823831629907197,0.5625,0.0037199999999999998,0.0037199999999999998,0.0037199999999999998,0.004673853982239962
4,2.0,1.156955361366272,0.375,0.00492,0.00492,0.00492,0.004341432359069586
5,2.5,1.0475689679709945,0.48863636363636365,0.00612,0.00612,0.00612,0.002967161824926734
6,3.0,0.7379570603370667,0.6875,0.00732,0.00732,0.00732,0.00274646352045238
7,3.5,0.8934557647600255,0.5568181818181818,0.00852,0.00852,0.00852,0.0025116277392953634
8,4.0,0.9182251691818237,0.5625,0.00972,0.00972,0.00972,0.0027923600282520056
9,4.5,0.9255143282538425,0.5397727272727273,0.010920000000000001,0.010920000000000001,0.010920000000000001,0.0014222949976101518
10,5.0,1.2952739000320435,0.4375,0.011999991798114555,0.011999991798114555,0.011999991798114555,0.001467110589146614
11,5.5,1.0857618884248497,0.48295454545454547,0.011999007598993437,0.011999007598993437,0.011999007598993437,0.0021577291190624237
12,6.0,0.81133633852005,0.6875,0.011996383331094474,0.011996383331094474,0.011996383331094474,0.0015834340592846274
13,6.5,0.9103194865654878,0.6534090909090909,0.011992119711866304,0.011992119711866304,0.011992119711866304,0.0009669057908467948
14,7.0,0.9871921539306641,0.3125,0.011986217906939853,0.011986217906939853,0.011986217906939853,0.001456569298170507
15,7.5,1.0151326298680572,0.48863636363636365,0.011978679529809659,0.011978679529809659,0.011978679529809659,0.002123079262673855
16,8.0,0.8814234733581543,0.625,0.01196950664139276,0.01196950664139276,0.01196950664139276,0.001779722049832344
17,8.5,0.9129716095839961,0.5397727272727273,0.011958701749465258,0.011958701749465258,0.011958701749465258,0.0019800325389951468
18,9.0,0.9431946873664856,0.5,0.011946267807976717,0.011946267807976717,0.011946267807976717,0.0011664238991215825
19,9.5,0.9641508310684986,0.5113636363636364,0.011932208216242591,0.011932208216242591,0.011932208216242591,0.0007969364523887634
20,10.0,1.082087516784668,0.375,0.011916526818014875,0.011916526818014875,0.011916526818014875,0.0011852257885038853
21,10.5,0.9770160808212605,0.5,0.011899227900431268,0.011899227900431268,0.011899227900431268,0.0015510868979617953
22,11.0,0.8585858941078186,0.5,0.011880316192843106,0.011880316192843106,0.011880316192843106,0.001180856372229755
23,11.5,0.9609138928304239,0.4602272727272727,0.011859796865522415,0.011859796865522415,0.011859796865522415,0.00038315673009492457
24,12.0,0.9409914612770081,0.375,0.011837675528248395,0.011837675528248395,0.011837675528248395,0.0009766757721081376
25,12.5,0.8861872991564302,0.5284090909090909,0.01181395822877378,0.01181395822877378,0.01181395822877378,0.001296674134209752
26,13.0,1.0045042037963867,0.5,0.011788651451171432,0.011788651451171432,0.011788651451171432,0.0011636317940428853
