,train_loss,train_acc,valid_loss,valid_acc,epoch,learning_rate,training_time
0,3.839630300348455,0.04,4.284947909806904,0.023255813953488372,1,0.012,122.44068956375122
1,3.7129501050168816,0.04857142857142857,3.836433159677606,0.04983388704318937,2,0.012,238.14851260185242
2,3.5305502712726593,0.07,3.703532432254992,0.029900332225913623,3,0.012,353.775431394577
3,3.4054909104650672,0.07642857142857143,3.309656594928942,0.12292358803986711,4,0.012,466.1055066585541
4,3.305665980685841,0.11642857142857142,3.5856614614787854,0.07641196013289037,5,0.012,578.5884621143341
5,3.216848974878138,0.13071428571428573,3.2843790305288216,0.10631229235880399,6,0.012,690.849799156189
6,3.118188952857798,0.13214285714285715,3.2406978105243884,0.10963455149501661,7,0.012,802.9995064735413
7,3.035970159552314,0.15428571428571428,3.1594569557591488,0.14285714285714285,8,0.012,915.1649010181427
8,2.884485740553249,0.2,2.981274880860981,0.15946843853820597,9,0.012,1437.1744604110718
9,2.786565000360662,0.19857142857142857,2.8160874592630485,0.1893687707641196,10,0.012,1554.0651330947876
10,2.63682645694776,0.24,3.5716942109559713,0.12956810631229235,11,0.012,1671.0394661426544
11,2.5546752417629417,0.2735714285714286,2.6921108145462838,0.21926910299003322,12,0.012,1787.1195333003998
12,2.38564056428996,0.31,2.7759552001953125,0.22591362126245848,13,0.012,1900.8133218288422
13,2.3113637241450222,0.31142857142857144,2.5107005646354272,0.2757475083056478,14,0.012,2014.4393527507782
14,2.2320962914011697,0.3464285714285714,2.477218740864804,0.26578073089701,15,0.012,2128.1412541866302
15,2.1836042485453864,0.37,3.1954419675626253,0.2558139534883721,16,0.012,2241.8683681488037
16,2.1265736425464805,0.38285714285714284,2.7192837313601843,0.2425249169435216,17,0.012,2355.5900559425354
17,2.0422465896064583,0.4107142857142857,2.3421661100889506,0.38205980066445183,18,0.012,2469.357419013977
18,1.9594194929708133,0.43214285714285716,2.3648219422290198,0.3554817275747508,19,0.012,2583.024606704712
19,1.8995898054404692,0.44357142857142856,2.1812462179284346,0.4053156146179402,20,0.012,2696.8106598854065
20,1.7755430835214527,0.4614285714285714,2.2154913701509176,0.3554817275747508,21,0.012,2810.455799818039
21,1.7396997958421707,0.4907142857142857,1.857397895110281,0.46511627906976744,22,0.012,2924.2389466762543
22,1.6433062878522007,0.5035714285714286,2.055167888340197,0.4019933554817276,23,0.012,3037.947906970978
23,1.5731122426011346,0.5207142857142857,2.0562601528669657,0.3920265780730897,24,0.012,3151.5722534656525
24,1.5495751066641374,0.5328571428571428,1.8994058715669733,0.45514950166112955,25,0.012,3265.2632582187653
25,1.4065388190475376,0.575,1.8112037934755023,0.4485049833887043,26,0.012,3379.01123046875
26,1.3964772691780871,0.5978571428571429,1.6984114678282487,0.48172757475083056,27,0.012,3492.727415561676
27,1.284101322970607,0.6178571428571429,1.8440638686481274,0.49169435215946844,28,0.012,3606.325689792633
28,1.2340685481374913,0.6192857142857143,1.715084904118588,0.5049833887043189,29,0.012,3720.018140077591
29,1.2437750419432467,0.6085714285714285,1.70026191284782,0.5282392026578073,30,0.012,3833.642091989517
30,1.134497389874675,0.665,1.6225090936610573,0.5049833887043189,31,0.012,3947.3153009414673
31,1.1004309203814377,0.6678571428571428,1.5049436406085366,0.5813953488372093,32,0.012,4061.0406913757324
32,0.9894351407208226,0.6985714285714286,1.6084142923355103,0.5415282392026578,33,0.012,4174.821293354034
33,0.9735944745215502,0.6992857142857143,1.5252292626782467,0.5514950166112956,34,0.012,4288.631165504456
34,0.8698576085946776,0.7278571428571429,1.479312212843644,0.5614617940199336,35,0.012,4402.35980963707
35,0.8035684834149751,0.7571428571428571,1.4595612193408765,0.5946843853820598,36,0.012,4516.143763780594
36,0.7715445684099739,0.7707142857142857,1.4473216690515216,0.6013289036544851,37,0.012,4629.976039886475
37,0.7180724817920815,0.7885714285714286,1.3993205647719533,0.6013289036544851,38,0.012,4743.774471998215
38,0.6587424359538339,0.8021428571428572,1.3517333927907442,0.6212624584717608,39,0.012,4857.49359703064
39,0.6367186937819828,0.8,1.3647061523638273,0.6179401993355482,40,0.012,4971.293198823929
40,0.5800829211419279,0.8335714285714285,1.3367003704372205,0.6478405315614618,41,0.012,5085.034834623337
41,0.5552604020657864,0.8407142857142857,1.3643257084645724,0.6013289036544851,42,0.012,5198.842540502548
42,0.52173035684973,0.8528571428571429,1.344546521964826,0.6345514950166113,43,0.012,5312.648051261902
43,0.4786305388605053,0.8714285714285714,1.311214644657938,0.6411960132890365,44,0.012,5426.540635585785
44,0.48049649376083503,0.87,1.3488955466370833,0.6245847176079734,45,0.012,5540.379568099976
45,0.45707709579305217,0.8678571428571429,1.3285090264521147,0.6411960132890365,46,0.012,5654.162876367569
46,0.4419015557928519,0.8892857142857142,1.3139575813945972,0.6212624584717608,47,0.012,5767.999364852905
47,0.4307331182062626,0.8771428571428571,1.3450478252611662,0.6245847176079734,48,0.012,5881.805455207825
48,0.43011135497892444,0.8871428571428571,1.3247926235198975,0.6378737541528239,49,0.012,5995.543318748474
49,0.4232506941665303,0.8792857142857143,1.3388844038310803,0.6378737541528239,50,0.012,6109.265649557114
