,train_loss,train_acc,valid_loss,valid_acc,epoch,learning_rate,training_time
0,2.4412521142631163,0.16287059422318362,2.4412521142631163,0.16287059422318362,1,0.012,249.54649567604065
1,2.365544263872303,0.1814480213767655,2.365544263872303,0.1814480213767655,2,0.012,479.8968348503113
2,2.627726659271603,0.17521313144165923,2.627726659271603,0.17521313144165923,3,0.012,705.0107941627502
3,2.2847963903161763,0.14492938032828603,2.2847963903161763,0.14492938032828603,4,0.012,931.8028476238251
4,2.2660928683552317,0.1635068074818679,2.2660928683552317,0.1635068074818679,5,0.012,1165.964282989502
5,3.077157255688874,0.1827204478941341,3.077157255688874,0.1827204478941341,6,0.012,1416.2894506454468
6,21.700478476597784,0.17992110955592314,21.700478476597784,0.17992110955592314,7,0.012,1654.6658186912537
7,2.165051625329789,0.19264537472960935,2.165051625329789,0.19264537472960935,8,0.012,1901.325790643692
8,2.086840990415918,0.25944776689146204,2.086840990415918,0.25944776689146204,9,0.012,2147.137382030487
9,2.067512721429026,0.26606438478177885,2.067512721429026,0.26606438478177885,10,0.012,2380.4300770759583
10,1.99253752458144,0.29265809899478307,1.99253752458144,0.29265809899478307,11,0.012,2620.5066776275635
11,2.0164413390968874,0.2823514442040972,2.0164413390968874,0.2823514442040972,12,0.012,2849.5480723381042
12,1.976907007032778,0.2911311871739407,1.976907007032778,0.2911311871739407,13,0.012,3075.1906147003174
13,1.9482709012653043,0.2958391652882046,1.9482709012653043,0.2958391652882046,14,0.012,3300.752086162567
14,1.9855102564594367,0.2796793485176231,1.9855102564594367,0.2796793485176231,15,0.012,3527.0288474559784
15,1.9256916508018,0.313016923272681,1.9256916508018,0.313016923272681,16,0.012,3762.601338624954
16,1.9263594325904438,0.31454383509352335,1.9263594325904438,0.31454383509352335,17,0.012,4018.068627357483
17,1.8954666993482325,0.31683420282478686,1.8954666993482325,0.31683420282478686,18,0.012,4264.094223499298
18,1.9117417940037038,0.3242142766255249,1.9117417940037038,0.3242142766255249,19,0.012,4507.997943162918
19,1.9057964482988283,0.3163252322178394,1.9057964482988283,0.3163252322178394,20,0.012,4755.477291584015
20,1.897381356213151,0.2958391652882046,1.897381356213151,0.2958391652882046,21,0.012,4998.045527458191
21,1.8805573462258751,0.3275225855706833,1.8805573462258751,0.3275225855706833,22,0.012,5236.073134899139
22,1.84752668322223,0.33922890953047463,1.84752668322223,0.33922890953047463,23,0.012,5486.823196411133
23,1.8379823624845442,0.3385926962717903,1.8379823624845442,0.3385926962717903,24,0.012,5725.715149879456
24,2.3010835793807276,0.30105611400941595,2.3010835793807276,0.30105611400941595,25,0.012,5978.992132663727
25,1.9393275011239983,0.3112355261483649,1.9393275011239983,0.3112355261483649,26,0.012,6225.346033573151
26,1.8274115230736694,0.3482631378037918,1.8274115230736694,0.3482631378037918,27,0.012,6485.5903379917145
