,epoch,train_loss,train_acc,lr_0,lr_1,lr,sub_epoch_reg_loss
0,0.0,2.6726675033569336,0.0,0.00012,0.00012,0.00012,0.003962255548685789
1,0.020491803278688523,2.477863609717883,0.1875,0.00132,0.00132,0.00132,0.00393326161429286
2,0.040983606557377046,2.409533885391393,0.2261904761904762,0.00252,0.00252,0.00252,0.0036355119664222
3,0.06147540983606557,2.3627556941051573,0.17137096774193547,0.0037199999999999998,0.0037199999999999998,0.0037199999999999998,0.0038087989669293165
4,0.08196721311475409,2.3325771844540175,0.1722560975609756,0.00492,0.00492,0.00492,0.0041504730470478535
5,0.10245901639344263,2.1711874970455676,0.1556372549019608,0.00612,0.00612,0.00612,0.005475493613630533
6,0.12295081967213115,2.387137414975147,0.13831967213114754,0.00732,0.00732,0.00732,0.0064225266687572
7,0.14344262295081966,2.4559425615695205,0.12059859154929578,0.00852,0.00852,0.00852,0.006234453525394201
8,0.16393442622950818,2.503719476505201,0.13040123456790123,0.00972,0.00972,0.00972,0.006495547480881214
9,0.18442622950819673,2.7104556529844475,0.13324175824175824,0.010920000000000001,0.010920000000000001,0.010920000000000001,0.0065294005908071995
10,0.20491803278688525,2.3495196092106836,0.13056930693069307,0.011999999949857214,0.011999999949857214,0.011999999949857214,0.0075659542344510555
11,0.22540983606557377,2.2876768091322504,0.13963963963963963,0.01199999393272402,0.01199999393272402,0.01199999393272402,0.011358479969203472
12,0.2459016393442623,2.258717551985114,0.1415289256198347,0.011999977887045333,0.011999977887045333,0.011999977887045333,0.015226945281028748
13,0.26639344262295084,2.3073797135491403,0.14837786259541985,0.011999951812847971,0.011999951812847971,0.011999951812847971,0.01620294339954853
14,0.28688524590163933,2.5345765273187144,0.13962765957446807,0.011999915710175519,0.011999915710175519,0.011999915710175519,0.015050621703267097
15,0.3073770491803279,2.1130734648947374,0.15811258278145696,0.011999869579088317,0.011999869579088317,0.011999869579088317,0.014469720423221588
16,0.32786885245901637,2.558422226228939,0.19953416149068323,0.01199981341966347,0.01199981341966347,0.01199981341966347,0.016367340460419655
17,0.3483606557377049,3.348626142993824,0.18932748538011696,0.011999747231994847,0.011999747231994847,0.011999747231994847,0.017322594299912453
18,0.36885245901639346,2.7064351024492255,0.1854281767955801,0.011999671016193073,0.011999671016193073,0.011999671016193073,0.021413065493106842
19,0.38934426229508196,2.509288539672757,0.17768324607329844,0.011999584772385538,0.011999584772385538,0.011999584772385538,0.023182565346360207
20,0.4098360655737705,2.522324331531181,0.17412935323383086,0.011999488500716391,0.011999488500716391,0.011999488500716391,0.022074121981859207
