,train_loss,train_acc,valid_loss,valid_acc,epoch,learning_rate,training_time
0,3.839630300348455,0.04,4.284947909806904,0.023255813953488372,1,0.012,141.15285801887512
1,3.7103081210093065,0.05071428571428571,4.013452140908492,0.03322259136212625,2,0.012,258.8388934135437
2,3.5550227761268616,0.06428571428571428,4.061450657091643,0.036544850498338874,3,0.012,375.64733600616455
3,3.45909598198804,0.08571428571428572,3.3423561296964945,0.08305647840531562,4,0.012,492.10966873168945
4,3.33328840136528,0.10285714285714286,3.7479019290522526,0.04983388704318937,5,0.012,604.2041037082672
5,3.2289200018752706,0.11,4.118311292246768,0.059800664451827246,6,0.012,715.9477741718292
6,3.1707392741333353,0.14357142857142857,3.4975166948218095,0.08637873754152824,7,0.012,827.5586745738983
7,3.0568577999418434,0.16714285714285715,3.1584488843616687,0.12292358803986711,8,0.012,939.0891754627228
8,2.8972132802009583,0.19428571428571428,3.7487075077859977,0.14285714285714285,9,0.012,1050.7534594535828
9,2.7757224291563034,0.20357142857142857,3.1237648286317525,0.132890365448505,10,0.012,1162.839613199234
10,2.719580877910961,0.23714285714285716,3.119251991573133,0.15946843853820597,11,0.012,1275.9565272331238
11,2.603742541237311,0.2557142857142857,3.316172248438785,0.12624584717607973,12,0.012,1388.989714384079
12,2.531417792493647,0.2792857142857143,2.709307871366802,0.23588039867109634,13,0.012,1502.1298673152924
13,2.398675512183796,0.2842857142857143,3.390444931231047,0.19601328903654486,14,0.012,1615.1849858760834
14,2.3116161660714583,0.3342857142857143,2.8544882222225794,0.2425249169435216,15,0.012,1728.2490508556366
15,2.3398129520091144,0.325,2.740566743047614,0.2558139534883721,16,0.012,1845.179544210434
16,2.2487280599095603,0.35214285714285715,3.6150983007330644,0.17940199335548174,17,0.012,1963.619742155075
17,2.2075739150697533,0.37642857142857145,2.637002210868032,0.25249169435215946,18,0.012,2081.1303346157074
18,2.127026518637484,0.38357142857142856,2.451539252933703,0.3521594684385382,19,0.012,2194.127375602722
19,2.038908277045597,0.4142857142857143,2.483050773018285,0.3222591362126246,20,0.012,2307.0747990608215
20,1.9942728226835078,0.4135714285714286,2.424262812263087,0.2857142857142857,21,0.012,2420.152025461197
21,1.9535583027384498,0.4135714285714286,2.0978169943156995,0.3953488372093023,22,0.012,2533.075176715851
22,1.8885853547941556,0.4492857142857143,2.2350025177001953,0.4186046511627907,23,0.012,2646.105701446533
23,1.7988034121014855,0.47,2.1202661238218607,0.40863787375415284,24,0.012,2759.2842016220093
24,1.7190959453582764,0.49642857142857144,2.095701004329481,0.4186046511627907,25,0.012,2872.363512277603
25,1.7089563404971904,0.48928571428571427,2.2089059415616488,0.37209302325581395,26,0.012,2985.4673686027527
26,1.6956023289398714,0.51,2.550406336784363,0.2757475083056478,27,0.012,3098.3662192821503
27,1.610629105432467,0.5257142857142857,1.9834450232355219,0.4219269102990033,28,0.012,3211.4355669021606
28,1.5712254765358837,0.5321428571428571,2.0953990848440873,0.40863787375415284,29,0.012,3324.4691922664642
29,1.5894861431284384,0.5264285714285715,1.990331310974924,0.42857142857142855,30,0.012,3437.5125102996826
30,1.4290746971964836,0.5685714285714286,1.8666038199474937,0.44518272425249167,31,0.012,3550.616746902466
31,1.3604156259786,0.5821428571428572,1.7430257420790822,0.5083056478405316,32,0.012,3663.773833990097
32,1.2791275592012838,0.6128571428571429,1.6914632979192232,0.4983388704318937,33,0.012,3776.9377014636993
33,1.2984262135895817,0.6071428571428571,1.7719369467936064,0.5282392026578073,34,0.012,3897.642268180847
34,1.2070406939495693,0.6321428571428571,1.6712839509311475,0.5382059800664452,35,0.012,4021.7008917331696
35,1.1222094744443893,0.6557142857142857,1.7572468456469084,0.5249169435215947,36,0.012,4136.870483160019
36,1.166588414121758,0.6457142857142857,1.687517501805958,0.5083056478405316,37,0.012,4251.987941503525
37,1.0763350193473427,0.6771428571428572,1.71876334202917,0.5083056478405316,38,0.012,4363.900734901428
38,1.0314591618424112,0.6785714285714286,1.710008298095904,0.521594684385382,39,0.012,4474.832200050354
39,0.9929402375763113,0.6964285714285714,1.5579890044111955,0.5581395348837209,40,0.012,4586.111423492432
40,0.960043597289107,0.6942857142857143,1.5181236612169366,0.6146179401993356,41,0.012,4697.138297557831
41,0.9190688986669887,0.7207142857142858,1.585158580227902,0.5681063122923588,42,0.012,4808.633435487747
42,0.9175805554471232,0.7078571428571429,1.6775131947115849,0.521594684385382,43,0.012,4919.616240739822
43,0.7992344334382903,0.7535714285714286,1.6062615137351186,0.5548172757475083,44,0.012,5030.763055324554
44,0.8882570866156708,0.7278571428571429,1.6547117986177142,0.5282392026578073,45,0.012,5141.672390460968
45,0.8004435063763098,0.7457142857142857,1.4718094154408103,0.5946843853820598,46,0.012,5252.7520871162415
46,0.6984012578190728,0.7878571428571428,1.4678068396292234,0.6046511627906976,47,0.012,5363.950524330139
47,0.6896152553910558,0.7785714285714286,1.4808238023205806,0.6445182724252492,48,0.012,5475.099940299988
48,0.6473814784125849,0.7978571428571428,1.4333392334611792,0.6013289036544851,49,0.012,5586.13624215126
49,0.5793647569688883,0.8221428571428572,1.3620398405351137,0.6445182724252492,50,0.012,5697.137422800064
50,0.5488336575640873,0.8271428571428572,1.4671115655648082,0.6212624584717608,51,0.012,5808.078907966614
51,0.5125810942527923,0.8471428571428572,1.347978706422605,0.6179401993355482,52,0.012,5919.584601163864
52,0.4660131579942324,0.865,1.500760511348122,0.6345514950166113,53,0.012,6030.711913108826
53,0.43698117628016253,0.8592857142857143,1.394002909723081,0.6478405315614618,54,0.012,6141.806581020355
54,0.41659589628265664,0.8714285714285714,1.3501355287275816,0.6478405315614618,55,0.012,6252.928205728531
55,0.39981322083622217,0.8807142857142857,1.374874267138933,0.6511627906976745,56,0.012,6364.008600234985
56,0.35801888269964943,0.8978571428571429,1.47735648249325,0.6345514950166113,57,0.012,6475.172382354736
57,0.34396706301380287,0.9042857142857142,1.359381863945409,0.6644518272425249,58,0.012,6586.256672859192
58,0.3073322760279883,0.915,1.3796025702827854,0.6777408637873754,59,0.012,6697.293237447739
